Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Parkdale Village,43.6404954,-79.4368965,Parkdale Pete's Corner Grill,43.63987814844714,-79.44083431889204,Diner
Parkdale Village,43.6404954,-79.4368965,The Future of Frances Watson,43.64120250867021,-79.4338430400482,Boutique
Parkdale Village,43.6404954,-79.4368965,Shopgirls Gallery Boutique,43.64162533891366,-79.43195234215757,Accessories Store
Parkdale Village,43.6404954,-79.4368965,Shoppers Drug Mart,43.640107575600666,-79.43907107079376,Pharmacy
Parkdale Village,43.6404954,-79.4368965,A&W Canada,43.64042887588472,-79.43780338766055,Fast Food Restaurant
Parkdale Village,43.6404954,-79.4368965,TD Canada Trust,43.64022625429727,-79.43735084963009,Bank
Parkdale Village,43.6404954,-79.4368965,The Yukon,43.63968215753045,-79.44125460593165,Bar
Parkdale Village,43.6404954,-79.4368965,Rice & Noodle,43.64028335648371,-79.43835074476583,Chinese Restaurant
Parkdale Village,43.6404954,-79.4368965,Subway,43.640751881959325,-79.43693737547257,Sandwich Place
Parkdale Village,43.6404954,-79.4368965,Old Man Pizza,43.6401793968803,-79.43722592017951,Pizza Place
Exhibition Place,43.63381345,-79.417140724094,BMO Field,43.63354609265918,-79.41750997965686,Soccer Stadium
Exhibition Place,43.63381345,-79.417140724094,CIBC Pan Am Park,43.63370649212432,-79.41610291448767,Athletics & Sports
Exhibition Place,43.63381345,-79.417140724094,Honda Indy Toronto,43.63453243757477,-79.41536089882229,Racetrack
Exhibition Place,43.63381345,-79.417140724094,Section 115,43.63259559155824,-79.41821381822353,Soccer Stadium
Exhibition Place,43.63381345,-79.417140724094,CNE Skyride,43.63355999363175,-79.41645468279195,Theme Park
Exhibition Place,43.63381345,-79.417140724094,Coca-Cola Coliseum,43.63562896006832,-79.4150303143773,Hockey Arena
Exhibition Place,43.63381345,-79.417140724094,Hotel X,43.632885574545625,-79.41177002864367,Hotel
Exhibition Place,43.63381345,-79.417140724094,One Of A Kind Show,43.63551591229508,-79.4128080747152,Arts & Crafts Store
Exhibition Place,43.63381345,-79.417140724094,Tim Hortons,43.63786492979998,-79.4189228117466,Coffee Shop
Exhibition Place,43.63381345,-79.417140724094,Queen Elizabeth Theatre,43.63304406988354,-79.42153318819182,Performing Arts Venue
Exhibition Place,43.63381345,-79.417140724094,American Express Lounge,43.62955959529881,-79.41535996322389,Lounge
Exhibition Place,43.63381345,-79.417140724094,For The Love of Cake,43.63798977120491,-79.41873602129147,Bakery
Exhibition Place,43.63381345,-79.417140724094,Locus 144,43.638199702272175,-79.41763347466738,Lounge
Exhibition Place,43.63381345,-79.417140724094,Starbucks X,43.633617,-79.412144,Coffee Shop
Exhibition Place,43.63381345,-79.417140724094,Queen Elizabeth Building & Theatre,43.63310539057574,-79.4218621140264,Theater
Exhibition Place,43.63381345,-79.417140724094,Barista Espresso Bar,43.63799701057741,-79.41846669569937,Café
Exhibition Place,43.63381345,-79.417140724094,Food Building,43.634856906154816,-79.41966874859467,Food Court
Exhibition Place,43.63381345,-79.417140724094,Ontario Place,43.6305773828155,-79.41535949707031,Theme Park
Exhibition Place,43.63381345,-79.417140724094,Exhibit Hall A,43.63480492125412,-79.41528394870805,Flea Market
Exhibition Place,43.63381345,-79.417140724094,Exhibition GO Station,43.63572949332022,-79.4187705674415,Train Station
Exhibition Place,43.63381345,-79.417140724094,Smoke's Poutinerie,43.63305021785637,-79.41896648935307,Poutine Place
Exhibition Place,43.63381345,-79.417140724094,Section 109,43.63312159136041,-79.41769685388513,Soccer Stadium
Exhibition Place,43.63381345,-79.417140724094,Horse Palace,43.634832765343035,-79.41797733306885,Farm
Exhibition Place,43.63381345,-79.417140724094,Arts & Crafts Building,43.6329673569402,-79.42045326579633,Arts & Crafts Store
Exhibition Place,43.63381345,-79.417140724094,Artist Project Toronto,43.63278589109838,-79.42052740251245,Arts & Crafts Store
Exhibition Place,43.63381345,-79.417140724094,Union Station Track 1,43.6358071572062,-79.41970297983991,Platform
Exhibition Place,43.63381345,-79.417140724094,International Pavillion,43.635623368685735,-79.41282151116927,Art Gallery
Exhibition Place,43.63381345,-79.417140724094,Gooderham Fountain,43.63238103111154,-79.42179699901284,Plaza
Exhibition Place,43.63381345,-79.417140724094,C.N.E Fountain,43.63238287450946,-79.42220370588309,Plaza
Exhibition Place,43.63381345,-79.417140724094,Kiddie Midway,43.63346901784656,-79.42275082164531,Theme Park
Exhibition Place,43.63381345,-79.417140724094,Ride to Conquer Cancer Toronto Start Line,43.63140651999682,-79.41255767467861,Athletics & Sports
Exhibition Place,43.63381345,-79.417140724094,Maxx’s Kitchen,43.632579,-79.411721,Restaurant
Exhibition Place,43.63381345,-79.417140724094,The Candy Shak!,43.63697797490791,-79.42093961108482,Snack Place
Exhibition Place,43.63381345,-79.417140724094,The Golden Apple Confectionery Inc.,43.638149,-79.417794,Dessert Shop
Exhibition Place,43.63381345,-79.417140724094,Falcon Skybar,43.632782,-79.411271,Bar
Brockton,43.6509173,-79.4400216,Wallflower,43.649875,-79.437163,Gastropub
Brockton,43.6509173,-79.4400216,Sorauren Avenue Park,43.648443306627975,-79.44340467453002,Park
Brockton,43.6509173,-79.4400216,Branca,43.6500078069095,-79.43902896446167,South American Restaurant
Brockton,43.6509173,-79.4400216,Peter's No Frills,43.64969916831781,-79.43995979799216,Grocery Store
Brockton,43.6509173,-79.4400216,Swan Dive,43.649883102619604,-79.43609325271542,Bar
Brockton,43.6509173,-79.4400216,Black Dice Cafe,43.64987578898587,-79.4344127340276,Bar
Brockton,43.6509173,-79.4400216,Lula Lounge,43.64968099159253,-79.43455909186731,Jazz Club
Brockton,43.6509173,-79.4400216,Uncle Mikey's,43.64981738841562,-79.43489134311676,Korean Restaurant
Brockton,43.6509173,-79.4400216,Le Baratin,43.64988933079865,-79.43515483102769,French Restaurant
Brockton,43.6509173,-79.4400216,Pho Phuong,43.64986318779196,-79.43520391242026,Vietnamese Restaurant
Brockton,43.6509173,-79.4400216,Sorauren Park Farmer's Market,43.64809947354814,-79.44370165382314,Park
Brockton,43.6509173,-79.4400216,Brazil Bakery and Pastry,43.64985773137817,-79.43414195768467,Bakery
Brockton,43.6509173,-79.4400216,Bairrada Churrasqueira,43.649982297901076,-79.4340029197903,Portuguese Restaurant
Brockton,43.6509173,-79.4400216,1602 Dundas West,43.64991825993708,-79.4352191444695,Dive Bar
Brockton,43.6509173,-79.4400216,Phoenix Pho,43.652134585548495,-79.43449466739331,Vietnamese Restaurant
Brockton,43.6509173,-79.4400216,Scouts Honor,43.64988941003656,-79.43448101164375,Bar
Brockton,43.6509173,-79.4400216,Tim Hortons,43.65082460994259,-79.43956625531422,Coffee Shop
Brockton,43.6509173,-79.4400216,Albany Pizza,43.649572,-79.44011211574863,Pizza Place
Brockton,43.6509173,-79.4400216,Gygnet Coffee,43.65008263086483,-79.437728673353,Coffee Shop
High Park,43.64628135,-79.4638213811953,High Park,43.6464791690415,-79.46342468261719,Park
High Park,43.64628135,-79.4638213811953,High Park Dog Park,43.646703723353525,-79.46367951411192,Dog Run
High Park,43.64628135,-79.4638213811953,High Park Cherry Blossoms,43.64474295597658,-79.46646355938095,Scenic Lookout
High Park,43.64628135,-79.4638213811953,Amphitheatre - High Park,43.64629284435417,-79.4623464345932,Amphitheater
High Park,43.64628135,-79.4638213811953,Offleash Dog Trail - High Park,43.64548543069719,-79.45874691009521,Dog Run
High Park,43.64628135,-79.4638213811953,Hillside Gardens - High Park,43.64376109614824,-79.4656834956914,Garden
High Park,43.64628135,-79.4638213811953,High Park Zoo,43.643387,-79.462963,Zoo
High Park,43.64628135,-79.4638213811953,Dream in High Park,43.64634438621997,-79.46229215578099,Other Great Outdoors
High Park,43.64628135,-79.4638213811953,The Grenadier Restaurant,43.64544234373791,-79.46598246808311,Café
High Park,43.64628135,-79.4638213811953,High Park Swimming Pool,43.649506864207254,-79.46569919586182,Pool
High Park,43.64628135,-79.4638213811953,Baseball Diamonds - High Park,43.64887028456114,-79.4662356376648,Baseball Field
High Park,43.64628135,-79.4638213811953,Ernie Keith Field @ High Park,43.6492680637172,-79.46602408769519,Baseball Field
High Park,43.64628135,-79.4638213811953,High Park Rink,43.65037454826235,-79.46547474512889,Skating Rink
The Junction South,43.6654775,-79.470352,The Sweet Potato,43.665405425838244,-79.4692294738573,Grocery Store
The Junction South,43.6654775,-79.470352,Ice Cream Junction,43.665529400721674,-79.4730527902899,Ice Cream Shop
The Junction South,43.6654775,-79.470352,famous last words,43.665181,-79.468471,Speakeasy
The Junction South,43.6654775,-79.470352,Shamone,43.66553289652722,-79.46815550572384,Bar
The Junction South,43.6654775,-79.470352,Curry Twist,43.66558068434231,-79.47054074311107,Indian Restaurant
The Junction South,43.6654775,-79.470352,3030 Dundas,43.66557380985307,-79.47037575268513,Bar
The Junction South,43.6654775,-79.470352,Bunner's Bake Shop,43.66553598145282,-79.47151288405423,Bakery
The Junction South,43.6654775,-79.470352,Breathe Yoga Studio,43.66578399036315,-79.46844069580487,Yoga Studio
The Junction South,43.6654775,-79.470352,When the Pig Came Home,43.66547728416018,-79.47065053444993,Deli / Bodega
The Junction South,43.6654775,-79.470352,The Good Neighbour,43.66257807131982,-79.4709859073286,Café
The Junction South,43.6654775,-79.470352,Junction Farmers' Market,43.665486628304485,-79.46811754565887,Flea Market
The Junction South,43.6654775,-79.470352,Vesuvio's Pizzeria & Spaghetti House,43.66552957134298,-79.46978423972531,Italian Restaurant
The Junction South,43.6654775,-79.470352,ARTiculations,43.6655499084009,-79.46719380367311,Arts & Crafts Store
The Junction South,43.6654775,-79.470352,nodo,43.665303321627505,-79.46562068004896,Italian Restaurant
The Junction South,43.6654775,-79.470352,Annette Food Market,43.662456516546676,-79.4709790090443,Italian Restaurant
The Junction South,43.6654775,-79.470352,Indie Alehouse,43.66547472315272,-79.46528973047275,Gastropub
The Junction South,43.6654775,-79.470352,The Beet Organic Café,43.665339657389666,-79.46713655678533,Café
The Junction South,43.6654775,-79.470352,Hole in the Wall,43.66529624102518,-79.46511783107383,Bar
The Junction South,43.6654775,-79.470352,Mjölk,43.665432436685634,-79.46796194112322,Furniture / Home Store
The Junction South,43.6654775,-79.470352,Crema Coffee Co.,43.66543423757319,-79.47213703014219,Coffee Shop
The Junction South,43.6654775,-79.470352,Full Stop,43.66554719312273,-79.46786243242255,Café
The Junction South,43.6654775,-79.470352,Lucy Nails,43.66546666817928,-79.4714906407299,Nail Salon
The Junction South,43.6654775,-79.470352,Pandemonium,43.6655328625076,-79.46693103427353,Bookstore
The Junction South,43.6654775,-79.470352,Tim & Sue's No Frills,43.66449894808741,-79.46867798396231,Grocery Store
The Junction South,43.6654775,-79.470352,Delight,43.66552227429553,-79.47062378703758,Dessert Shop
The Junction South,43.6654775,-79.470352,Metropolis Living,43.665405,-79.468844,Antique Shop
The Junction South,43.6654775,-79.470352,Dirty Food Eatery,43.66551362745244,-79.47198047941576,Breakfast Spot
The Junction South,43.6654775,-79.470352,Junction City Music Hall,43.66533428942121,-79.46625298427486,Music Venue
The Junction South,43.6654775,-79.470352,Starbucks,43.66536463884942,-79.47201706310184,Coffee Shop
The Junction South,43.6654775,-79.470352,Playa Cabana Cantina,43.6653150256334,-79.46554803042925,Mexican Restaurant
The Junction South,43.6654775,-79.470352,Lan Sushi,43.665507174321554,-79.46882453117938,Sushi Restaurant
The Junction South,43.6654775,-79.470352,Pho Huong,43.665317424998065,-79.46854833967228,Vietnamese Restaurant
The Junction South,43.6654775,-79.470352,Fat Louie's BBQ,43.66932673950346,-79.46916626397906,Food Truck
The Junction South,43.6654775,-79.470352,High Park Nails and Spa,43.665543850492575,-79.47450997275811,Nail Salon
The Junction South,43.6654775,-79.470352,Junction Grill,43.66521011890175,-79.46846083483024,Diner
The Junction South,43.6654775,-79.470352,Silk,43.66529073542964,-79.46623843808621,Thai Restaurant
The Junction South,43.6654775,-79.470352,Bricco Wine Bar,43.665385,-79.470865,Italian Restaurant
The Junction South,43.6654775,-79.470352,Axis Gallery & Grill,43.66557859428013,-79.47094596099255,Bar
The Junction South,43.6654775,-79.470352,Chica’s Nashville Hot Chicken,43.665295,-79.464888,Fried Chicken Joint
The Junction South,43.6654775,-79.470352,Tim Hortons,43.66863603924498,-79.4705218076706,Coffee Shop
The Junction South,43.6654775,-79.470352,A&W Canada,43.66552,-79.464731,Fast Food Restaurant
The Junction South,43.6654775,-79.470352,Pascal's Baguette & Bagels,43.665426,-79.466176,Bakery
The Junction South,43.6654775,-79.470352,Best Buy,43.6692236,-79.4715066,Electronics Store
The Junction South,43.6654775,-79.470352,The Friendly Thai,43.665540244616984,-79.47048031151444,Thai Restaurant
The Junction South,43.6654775,-79.470352,Tim Hortons,43.6653822975475,-79.4750748574733,Coffee Shop
The Junction South,43.6654775,-79.470352,West Toronto CrossFit,43.6669397722786,-79.46917981386672,Gym
The Junction South,43.6654775,-79.470352,Al Pastor Authentic Mexican Taqueria,43.665455,-79.468919,Mexican Restaurant
The Junction South,43.6654775,-79.470352,Sweet Trolley Bakery,43.665574383798536,-79.47161078453064,Bakery
The Junction South,43.6654775,-79.470352,Snap Fitness,43.66548516863933,-79.46870757882641,Gym
The Junction South,43.6654775,-79.470352,Dundas Pizza,43.66541998569139,-79.4728191833059,Pizza Place
The Junction South,43.6654775,-79.470352,Ro House,43.66561,-79.471821,Vietnamese Restaurant
The Junction South,43.6654775,-79.470352,Solero Mediterranean Bakery,43.665510538889905,-79.46998421860405,Bakery
The Junction South,43.6654775,-79.470352,Junction Fromagerie,43.6655063585067,-79.4706878736148,Deli / Bodega
The Junction South,43.6654775,-79.470352,Freshii @ The Junction,43.66565199423069,-79.47035551071166,Fast Food Restaurant
The Junction South,43.6654775,-79.470352,Your Big Sister's Closet,43.66553119028671,-79.47404960758934,Boutique
The Junction South,43.6654775,-79.470352,La Revolucion,43.66546024899212,-79.46430756434131,Mexican Restaurant
The Junction South,43.6654775,-79.470352,Public Storage,43.666754,-79.466543,Storage Facility
The Junction South,43.6654775,-79.470352,Malta Park,43.665628774788054,-79.4756775187841,Park
The Junction South,43.6654775,-79.470352,Oaks 'n Acorns,43.665426889047886,-79.47603253341208,Playground
The Junction South,43.6654775,-79.470352,TTC Stop #7887,43.66789181974563,-79.46530994171788,Bus Stop
The Junction South,43.6654775,-79.470352,Rona,43.6686315,-79.4705721,Hardware Store
Parkdale,43.6404954,-79.4368965,Tennessee Tavern,43.639971287347755,-79.4398742538202,Eastern European Restaurant
Parkdale,43.6404954,-79.4368965,Mother India,43.64071776138551,-79.4362592512312,Indian Restaurant
Parkdale,43.6404954,-79.4368965,Loga's Corner,43.64047789212785,-79.43588432996042,Tibetan Restaurant
Parkdale,43.6404954,-79.4368965,Skyline Restaurant,43.64095872321704,-79.43509991395402,Diner
Parkdale,43.6404954,-79.4368965,Himalayan Kitchen,43.640354,-79.43879,Tibetan Restaurant
Parkdale,43.6404954,-79.4368965,kitten & the bear,43.63990916148936,-79.44048279422617,Tea Room
Parkdale,43.6404954,-79.4368965,Capital Espresso And Pastries,43.64097266938929,-79.43457972642001,Café
Parkdale,43.6404954,-79.4368965,The Tempered Room,43.64131496262071,-79.43314957808886,Bakery
Parkdale,43.6404954,-79.4368965,Common Sort,43.641029888414444,-79.43461986817455,Thrift / Vintage Store
Parkdale,43.6404954,-79.4368965,Om Restaurant,43.640337284428895,-79.43781080540346,Indian Restaurant
Parkdale,43.6404954,-79.4368965,Ali's West Indian Roti Shop,43.64074485297684,-79.4359132352652,Caribbean Restaurant
Parkdale,43.6404954,-79.4368965,Food & Liquor,43.63961783932359,-79.44181136856386,Restaurant
Parkdale,43.6404954,-79.4368965,Norling,43.64028309763081,-79.43843581595726,Tibetan Restaurant
Parkdale,43.6404954,-79.4368965,Glory Hole Doughnuts,43.63968683674093,-79.44136846209358,Donut Shop
Parkdale,43.6404954,-79.4368965,Harry's Char Broil & Dining Lounge,43.63643418112938,-79.43693000959645,American Restaurant
Parkdale,43.6404954,-79.4368965,Shameful Tiki Room,43.64132629712811,-79.43320994405224,Beach Bar
Parkdale,43.6404954,-79.4368965,Shangrila,43.63968830259313,-79.44154153471632,Asian Restaurant
Parkdale,43.6404954,-79.4368965,Pharmacy,43.638089904034146,-79.43180974511733,Bar
Parkdale,43.6404954,-79.4368965,Miss Thing's,43.64155912824447,-79.43196184684483,Hawaiian Restaurant
Parkdale,43.6404954,-79.4368965,Chantecler,43.641754575822084,-79.4312263660021,French Restaurant
Parkdale,43.6404954,-79.4368965,Grand Electric,43.64171366792598,-79.43154546779928,Mexican Restaurant
Parkdale,43.6404954,-79.4368965,Parkdale,43.64052425904189,-79.43220043623116,Neighborhood
Parkdale,43.6404954,-79.4368965,The Workroom,43.64154136955292,-79.43121671676634,Arts & Crafts Store
Parkdale,43.6404954,-79.4368965,Guu Izakaya,43.641845549029775,-79.43108645308222,Japanese Restaurant
Parkdale,43.6404954,-79.4368965,LCBO,43.640910182877256,-79.43490107370239,Liquor Store
Parkdale,43.6404954,-79.4368965,Tibet Kitchen,43.640037060960765,-79.43955709340604,Restaurant
Parkdale,43.6404954,-79.4368965,Himalayan Cafe,43.64035661438858,-79.4380968443537,Café
Parkdale,43.6404954,-79.4368965,Coriander Girl,43.639584207742196,-79.44178396821911,Flower Shop
Parkdale,43.6404954,-79.4368965,Glory of India,43.64069366455078,-79.43678283691406,North Indian Restaurant
Parkdale,43.6404954,-79.4368965,The Well,43.64151083909134,-79.43203007772871,Chiropractor
Parkdale,43.6404954,-79.4368965,The Boreal Gelato Company,43.64180013600689,-79.43104860891893,Ice Cream Shop
Parkdale,43.6404954,-79.4368965,Duggan's Brewery,43.64155614757265,-79.43221717928108,Brewery
Parkdale,43.6404954,-79.4368965,Parkdale Guardian Pharmacy,43.640378743457035,-79.43755311413143,Pharmacy
Parkdale,43.6404954,-79.4368965,Parkdale Pete's Corner Grill,43.63987814844714,-79.44083431889204,Diner
